name/season,injury,days
mark-uth_21/22,Corona virus,7
mark-uth_21/22,cold,14
mark-uth_20/21,Quarantine,3
mark-uth_20/21,Toe injury,11
anthony-modeste_23/24,Adductor injury,10
anthony-modeste_22/23,Groin surgery,44
anthony-modeste_22/23,Thigh problems,7
anthony-modeste_21/22,Fever,7
anthony-modeste_21/22,Corona virus,7
anthony-modeste_20/21,Pubalgia,88
anthony-modeste_20/21,Back problems,31
anthony-modeste_20/21,Knee problems,59
anthony-modeste_19/20,Adductor pain,10
simon-terodde_23/24,Ankle injury,7
simon-terodde_23/24,Calf problems,21
simon-terodde_22/23,muscular problems,7
simon-terodde_21/22,Corona virus,10
simon-terodde_21/22,Muscle injury,33
simon-terodde_20/21,Corona virus,14
simon-terodde_19/20,Knee problems,85
simon-terodde_19/20,Back problems,15
christian-clemens_23/24,Back problems,29
tim-lemperle_23/24,Ankle problems,6
tim-lemperle_23/24,Ankle problems,3
tim-lemperle_23/24,Knee problems,14
tim-lemperle_23/24,Stomach flu,2
tim-lemperle_22/23,Ankle injury,72
tim-lemperle_19/20,Outer ligament tear,28
zack-steffen_22/23,Knee surgery,213
zack-steffen_22/23,Knee problems,23
zack-steffen_21/22,Corona virus,16
zack-steffen_20/21,Bone bruise,30
zack-steffen_19/20,Inner ligament injury,146
zack-steffen_19/20,Fitness,22
zack-steffen_19/20,Patellar tendon problems,72
florian-kastenmeier_23/24,influenza,2
florian-kastenmeier_21/22,Cheekbone bruise,23
florian-kastenmeier_21/22,Corona virus,14
raphael-wolf_21/22,Corona virus,10
michael-rensing_19/20,Acromioclavicular joint dislocation,112
maduka-okoye_22/23,Shoulder injury,44
maduka-okoye_21/22,Shoulder injury,18
maduka-okoye_20/21,stomach problems,5
maduka-okoye_19/20,surgery,49
jannick-theissen_22/23,Meniscus injury,39
jannick-theissen_21/22,Corona virus,14
jannick-theissen_19/20,Outer ligament tear,13
tim-wiesner_22/23,cold,2
tim-wiesner_21/22,Corona virus,9
tim-wiesner_19/20,Syndesmotic ligament tear,75
kasim-adams_20/21,Quarantine,5
kasim-adams_20/21,Fitness,13
kasim-adams_20/21,Corona virus,10
andre-hoffmann_23/24,muscular problems,11
andre-hoffmann_23/24,Torn muscle fiber,26
andre-hoffmann_23/24,Shoulder injury,108
andre-hoffmann_23/24,muscular problems,15
andre-hoffmann_22/23,Torn muscle fiber,13
andre-hoffmann_22/23,Muscle injury,61
andre-hoffmann_21/22,Corona virus,6
andre-hoffmann_21/22,Broken nose bone,5
andre-hoffmann_21/22,Cervical spine injury,55
andre-hoffmann_21/22,Corona virus,23
andre-hoffmann_20/21,Bone edema,141
andre-hoffmann_20/21,muscular problems,26
andre-hoffmann_20/21,Muscle injury,8
robin-bormuth_23/24,Cruciate ligament tear,66
robin-bormuth_22/23,Torn muscle fiber,44
robin-bormuth_22/23,muscular problems,8
robin-bormuth_21/22,Fitness,13
robin-bormuth_21/22,Ankle injury,117
robin-bormuth_21/22,Broken cheekbone,23
robin-bormuth_20/21,Quarantine,13
niko-giesselmann_23/24,Adductor injury,13
niko-giesselmann_23/24,Knock,8
niko-giesselmann_23/24,Fitness,20
niko-giesselmann_23/24,Muscle injury,134
niko-giesselmann_23/24,Achilles tendon problems,3
niko-giesselmann_22/23,unknown injury,4
niko-giesselmann_21/22,Corona virus,4
niko-giesselmann_20/21,Fitness,6
niko-giesselmann_20/21,Broken shoulder,44
niko-giesselmann_19/20,bruise,13
markus-suttner_21/22,Hip bruise,41
markus-suttner_21/22,Muscle injury,7
markus-suttner_20/21,Ill,10
markus-suttner_20/21,Knee collateral ligament tear,55
markus-suttner_19/20,Hamstring injury,20
markus-suttner_19/20,muscular problems,48
markus-suttner_19/20,Stomach flu,7
markus-suttner_19/20,Adductor pain,16
diego-contento_20/21,concussion,12
diego-contento_19/20,Ankle injury,17
kaan-ayhan_23/24,bruise,4
kaan-ayhan_23/24,unknown injury,7
kaan-ayhan_23/24,Groin problems,4
kaan-ayhan_21/22,unknown injury,6
kaan-ayhan_21/22,Fever,3
kaan-ayhan_20/21,Quarantine,5
kaan-ayhan_20/21,Corona virus,22
kaan-ayhan_20/21,Tendonitis,5
kaan-ayhan_20/21,unknown injury,8
matthias-zimmermann_23/24,fatigue fracture,94
matthias-zimmermann_22/23,Torn muscle fiber,17
matthias-zimmermann_21/22,Internal ligament tear,55
matthias-zimmermann_21/22,Corona virus,6
matthias-zimmermann_21/22,Corona virus,15
matthias-zimmermann_21/22,Foot injury,13
matthias-zimmermann_20/21,muscular problems,7
matthias-zimmermann_20/21,Muscle injury,17
jean-zimmer_23/24,Knee problems,6
jean-zimmer_23/24,Torn muscle fiber,23
jean-zimmer_21/22,Ill,80
jean-zimmer_21/22,influenza,4
jean-zimmer_21/22,influenza,16
jean-zimmer_21/22,Back problems,21
jean-zimmer_20/21,cold,5
jean-zimmer_19/20,muscular problems,18
jean-zimmer_19/20,Ankle problems,12
marcel-sobottka_23/24,flu,3
marcel-sobottka_23/24,Torn muscle fiber,120
marcel-sobottka_23/24,influenza,3
marcel-sobottka_23/24,Torn muscle fiber in the adductor area,55
marcel-sobottka_22/23,cold,4
marcel-sobottka_22/23,muscular problems,9
marcel-sobottka_22/23,Stomach flu,5
marcel-sobottka_21/22,Bruised ribs,45
marcel-sobottka_21/22,Corona virus,14
marcel-sobottka_21/22,Adductor pain,42
adam-bodzek_21/22,muscular problems,58
adam-bodzek_21/22,Rib fracture,100
adam-bodzek_19/20,Torn muscle fiber,14
adam-bodzek_19/20,Torn muscle fiber in the adductor area,18
adam-bodzek_19/20,Adductor injury,20
valon-berisha_21/22,Foot injury,10
valon-berisha_19/20,Hamstring injury,24
valon-berisha_19/20,muscular problems,6
lewis-baker_23/24,Knee surgery,119
lewis-baker_20/21,Corona virus,14
alfredo-morales_23/24,Adductor injury,105
alfredo-morales_22/23,Leg injury,21
alfredo-morales_20/21,Adductor injury,21
alfredo-morales_20/21,Ankle injury,45
alfredo-morales_19/20,Torn muscle fiber in the adductor area,22
oliver-fink_19/20,Thigh problems,20
oliver-fink_19/20,Adductor pain,10
erik-thommy_21/22,Pelvic obliquity,90
erik-thommy_21/22,Corona virus,14
erik-thommy_20/21,Hip flexor problems,15
erik-thommy_20/21,Fitness,9
erik-thommy_20/21,Elbow injury,134
kevin-stoger_23/24,Ill,5
kevin-stoger_22/23,cold,2
kevin-stoger_22/23,Corona virus,7
kevin-stoger_19/20,Cruciate ligament tear,231
steven-skrzybski_23/24,infection,6
steven-skrzybski_23/24,Thigh problems,24
steven-skrzybski_22/23,Bruised ribs,12
steven-skrzybski_20/21,Ligament injury,124
steven-skrzybski_19/20,Thigh problems,5
aymen-barkok_23/24,Facial fracture,22
aymen-barkok_23/24,muscular problems,17
aymen-barkok_21/22,Corona virus,9
aymen-barkok_21/22,Inner ligament stretch of the knee,11
aymen-barkok_21/22,Knee injury,15
aymen-barkok_20/21,Back problems,1
aymen-barkok_20/21,Corona virus,8
aymen-barkok_19/20,surgery,33
aymen-barkok_19/20,Acromioclavicular joint dislocation,100
thomas-pledl_23/24,Cruciate ligament tear,232
thomas-pledl_23/24,Shoulder injury,59
thomas-pledl_21/22,Corona virus,13
thomas-pledl_21/22,Quarantine,7
thomas-pledl_20/21,Knee surgery,248
thomas-pledl_20/21,Knee injury,248
thomas-pledl_19/20,Inner knee ligament tear,39
shinta-appelkamp_23/24,muscular problems,19
shinta-appelkamp_23/24,Torn muscle fiber,21
shinta-appelkamp_23/24,Calf injury,18
shinta-appelkamp_21/22,Torn muscle fiber,21
shinta-appelkamp_21/22,Torn muscle fiber,30
shinta-appelkamp_21/22,Corona virus,24
shinta-appelkamp_20/21,muscular problems,49
shinta-appelkamp_20/21,Torn muscle fiber,22
shinta-appelkamp_20/21,Pelvic injury,18
shinta-appelkamp_20/21,muscular problems,17
nana-ampomah_22/23,Tendon irritation,28
nana-ampomah_22/23,Fitness,22
nana-ampomah_22/23,Collateral ligament injury,14
nana-ampomah_20/21,Corona virus,16
nana-ampomah_19/20,Torn muscle fiber in the adductor area,42
bernard-tekpetey_21/22,unknown injury,30
bernard-tekpetey_19/20,Thigh problems,16
dawid-kownacki_23/24,Hamstring injury,13
dawid-kownacki_23/24,Ill,4
dawid-kownacki_22/23,Torn muscle fiber,7
dawid-kownacki_22/23,cold,4
dawid-kownacki_21/22,Torn lateral knee ligament,103
dawid-kownacki_20/21,concussion,8
dawid-kownacki_20/21,cold,7
dawid-kownacki_20/21,Adductor pain,31
dawid-kownacki_20/21,Fitness,20
dawid-kownacki_20/21,Corona virus,16
dawid-kownacki_19/20,Knee injury,119
dawid-kownacki_19/20,Torn muscle fiber in the adductor area,16
dawid-kownacki_19/20,Hamstring injury,32
kenan-karaman_23/24,Ill,2
kenan-karaman_23/24,laceration,11
kenan-karaman_23/24,Calf injury,39
kenan-karaman_21/22,Corona virus,6
kenan-karaman_21/22,Broken finger,7
kenan-karaman_20/21,Corona virus,19
kenan-karaman_20/21,Calf problems,17
kenan-karaman_19/20,pneumonia,68
kenan-karaman_19/20,Capsule rupture,8
rouwen-hennings_23/24,Achilles tendon surgery,47
rouwen-hennings_23/24,Torn muscle fiber,127
rouwen-hennings_23/24,Ill,7
rouwen-hennings_22/23,Meniscus injury,22
rouwen-hennings_22/23,Ill,15
rouwen-hennings_22/23,Heel injury,10
rouwen-hennings_21/22,Corona virus,8
rouwen-hennings_20/21,Dead leg,12
rouwen-hennings_20/21,Calf injury,12
rouwen-hennings_19/20,flu,7
rafal-gikiewicz_23/24,unknown injury,6
rafal-gikiewicz_22/23,Shoulder injury,41
rafal-gikiewicz_22/23,Dead leg,31
rafal-gikiewicz_21/22,Corona virus,10
jakob-busk_22/23,Ill,5
jakob-busk_21/22,Corona virus,7
jakob-busk_21/22,Ill,7
jakob-busk_20/21,muscular problems,17
jakob-busk_20/21,minor knock,7
jakob-busk_19/20,Finger injury,7
moritz-nicolas_23/24,infection,7
moritz-nicolas_22/23,unknown injury,63
moritz-nicolas_21/22,Muscle injury,19
leo-oppermann_23/24,Finger injury,27
leo-oppermann_21/22,Corona virus,14
leo-oppermann_21/22,Ill,3
marvin-friedrich_23/24,Capsular injury,6
marvin-friedrich_23/24,Hip problems,3
marvin-friedrich_22/23,Torn muscle fiber,17
marvin-friedrich_21/22,Corona virus,35
marvin-friedrich_21/22,influenza,14
marvin-friedrich_21/22,Ill,7
marvin-friedrich_21/22,Corona virus,10
marvin-friedrich_21/22,Ill,3
keven-schlotterbeck_23/24,muscular problems,14
keven-schlotterbeck_22/23,flesh wound,13
keven-schlotterbeck_21/22,Corona virus,6
keven-schlotterbeck_21/22,Stomach flu,7
keven-schlotterbeck_20/21,muscular problems,12
keven-schlotterbeck_19/20,Ill,5
keven-schlotterbeck_19/20,Ligament injury,45
neven-subotic_20/21,muscular problems,21
neven-subotic_20/21,Groin strain,31
neven-subotic_20/21,Groin strain,3
neven-subotic_19/20,muscular problems,2
neven-subotic_19/20,muscular problems,5
florian-hubner_23/24,Dental surgery,29
florian-hubner_23/24,unknown injury,15
florian-hubner_22/23,Torn muscle fiber in the adductor area,76
florian-hubner_22/23,Back injury,86
florian-hubner_21/22,Corona virus,6
florian-hubner_21/22,Shoulder injury,187
florian-hubner_20/21,muscular problems,21
florian-hubner_20/21,Ill,6
florian-hubner_20/21,Adductor pain,13
florian-hubner_20/21,Adductor pain,3
florian-hubner_19/20,Foot injury,11
florian-hubner_19/20,Capsular injury,92
michael-parensen_19/20,Torn muscle fiber,10
michael-parensen_19/20,Bruised ribs,5
lars-dietz_23/24,concussion,11
lars-dietz_22/23,Broken toe,185
lars-dietz_22/23,concussion,6
lars-dietz_22/23,Torn muscle fiber,12
lars-dietz_21/22,Knee problems,93
lars-dietz_21/22,Knee problems,8
lars-dietz_19/20,concussion,8
lars-dietz_19/20,Broken hand,43
lars-dietz_19/20,Torn muscle fiber,23
christopher-lenz_23/24,Calf problems,4
christopher-lenz_23/24,Calf injury,24
christopher-lenz_22/23,Hamstring injury,19
christopher-lenz_22/23,Hamstring injury,21
christopher-lenz_21/22,Broken toe,14
christopher-lenz_21/22,Fitness,4
christopher-lenz_21/22,Calf injury,14
christopher-lenz_21/22,Calf injury,39
christopher-lenz_21/22,muscular problems,77
christopher-lenz_20/21,muscular problems,21
christopher-lenz_20/21,Knock,63
christopher-lenz_19/20,minor knock,7
christopher-lenz_19/20,Hip flexor problems,3
ken-reichel_20/21,Knee injury,237
ken-reichel_20/21,Torn muscle fiber,20
christopher-trimmel_22/23,Ill,3
christopher-trimmel_21/22,Corona virus,11
christopher-trimmel_20/21,muscular problems,10
christopher-trimmel_19/20,Ill,6
julian-ryerson_23/24,Rest,2
julian-ryerson_23/24,inflammation,10
julian-ryerson_23/24,Inner ligament injury,59
julian-ryerson_23/24,Ill,3
julian-ryerson_23/24,Ankle problems,9
julian-ryerson_22/23,Eye injury,4
julian-ryerson_22/23,Ill,3
julian-ryerson_22/23,cold,4
julian-ryerson_21/22,Ill,7
julian-ryerson_21/22,Corona virus,10
julian-ryerson_21/22,Ill,3
julian-ryerson_20/21,muscular problems,7
julian-ryerson_19/20,Back problems,7
robert-andrich_23/24,Metatarsal fracture,31
robert-andrich_22/23,Metatarsal fracture,49
robert-andrich_22/23,bruise,9
robert-andrich_21/22,Knee problems,10
robert-andrich_21/22,Adductor pain,4
robert-andrich_20/21,Toe injury,3
manuel-schmiedebach_19/20,muscular problems,41
manuel-schmiedebach_19/20,Injury to abdominal muscles,35
nicolai-rapp_23/24,Foot injury,45
nicolai-rapp_23/24,Ill,12
nicolai-rapp_22/23,muscular problems,39
nicolai-rapp_22/23,Torn muscle fiber,16
nicolai-rapp_22/23,cold,4
nicolai-rapp_22/23,Back problems,4
nicolai-rapp_22/23,Thigh problems,28
nicolai-rapp_21/22,Corona virus,21
nicolai-rapp_21/22,muscle stiffness,25
nicolai-rapp_20/21,Calf problems,14
nicolai-rapp_19/20,Ill,7
maurice-opfermann-arcones_21/22,Forearm fracture,50
maurice-opfermann-arcones_19/20,Hamstring injury,23
maurice-opfermann-arcones_19/20,Knock,15
grischa-promel_23/24,Inner ligament injury,30
grischa-promel_22/23,Broken ankle,150
grischa-promel_21/22,Corona virus,7
grischa-promel_21/22,Groin surgery,91
grischa-promel_20/21,muscular problems,28
grischa-promel_20/21,inflammation,14
grischa-promel_20/21,minor knock,7
grischa-promel_19/20,Fitness,14
grischa-promel_19/20,Patellar tendon irritation,140
christian-gentner_21/22,unknown injury,7
christian-gentner_21/22,Ill,2
christian-gentner_20/21,Fitness,6
christian-gentner_20/21,Calf injury,29
christian-gentner_20/21,Calf injury,21
christian-gentner_20/21,Calf injury,23
christian-gentner_19/20,Back problems,4
felix-kroos_19/20,muscular problems,6
felix-kroos_19/20,unknown injury,4
felix-kroos_19/20,Fitness,6
felix-kroos_19/20,Abdominal problems,4
julius-kade_22/23,Finger injury,7
julius-kade_22/23,Thigh problems,8
julius-kade_20/21,muscle stiffness,8
julius-kade_20/21,Corona virus,14
florian-flecker_21/22,Corona virus,7
yunus-malli_23/24,Hip problems,4
yunus-malli_22/23,unknown injury,32
yunus-malli_21/22,pneumonia,3
yunus-malli_20/21,Fitness,7
yunus-malli_20/21,Hip injury,12
yunus-malli_19/20,Fitness,10
yunus-malli_19/20,Quarantine,37
marius-bulter_23/24,infection,9
marius-bulter_21/22,infection,14
marius-bulter_20/21,Corona virus,17
akaki-gogia_23/24,unknown injury,21
akaki-gogia_21/22,Foot injury,55
akaki-gogia_21/22,Ill,7
akaki-gogia_21/22,Ill,2
akaki-gogia_20/21,Fitness,81
akaki-gogia_19/20,Cruciate ligament tear,312
joshua-mees_19/20,Hamstring injury,70
joshua-mees_19/20,Adductor pain,34
laurenz-dehl_23/24,unknown injury,64
laurenz-dehl_21/22,surgery,70
laurenz-dehl_19/20,Knee surgery,217
sebastian-andersson_22/23,Knee surgery,215
sebastian-andersson_21/22,Corona virus,87
sebastian-andersson_20/21,Knee problems,105
sebastian-andersson_20/21,Knee problems,11
sebastian-polter_23/24,Inguinal hernia,51
sebastian-polter_23/24,Ill,5
sebastian-polter_23/24,Foot injury,12
sebastian-polter_22/23,Cruciate ligament injury,98
sebastian-polter_22/23,Hamstring injury,3
marcus-ingvartsen_22/23,Ankle problems,14
marcus-ingvartsen_22/23,Ligament injury,24
marcus-ingvartsen_20/21,Abdominal muscle strain,18
marcus-ingvartsen_20/21,muscular problems,21
marcus-ingvartsen_19/20,Torn muscle fiber,21
suleiman-abdullahi_21/22,minor knock,3
suleiman-abdullahi_20/21,Knee problems,58
suleiman-abdullahi_19/20,Fitness,7
suleiman-abdullahi_19/20,Knee problems,17
suleiman-abdullahi_19/20,concussion,25
suleiman-abdullahi_19/20,Knee problems,19
anthony-ujah_23/24,Acromioclavicular joint dislocation,99
anthony-ujah_21/22,Ill,31
anthony-ujah_21/22,Fitness,56
anthony-ujah_20/21,Knee surgery,309
sheraldo-becker_23/24,Adductor pain,19
sheraldo-becker_23/24,unknown injury,18
sheraldo-becker_23/24,Torn muscle fiber,18
sheraldo-becker_21/22,Corona virus,6
sheraldo-becker_21/22,muscular problems,19
sheraldo-becker_20/21,Ankle surgery,57
sheraldo-becker_20/21,Inflammation in the ankle joint,48
sheraldo-becker_20/21,Ankle injury,5
sheraldo-becker_19/20,Fitness,7
sheraldo-becker_19/20,Torn muscle fiber,37
sheraldo-becker_19/20,muscular problems,4
sheraldo-becker_19/20,Arm injury,7
sheraldo-becker_19/20,muscle stiffness,5
leopold-zingerle_21/22,Hand injury,86
leopold-zingerle_21/22,Ligament tear,18
jannik-huth_23/24,Back injury,32
jannik-huth_22/23,influenza,2
jannik-huth_20/21,Hamstring injury,54
jannik-huth_20/21,Scaphoid fracture,21
michael-ratajczak_19/20,Quarantine,14
sebastian-schonlau_23/24,Calf injury,52
sebastian-schonlau_23/24,Calf injury,66
sebastian-schonlau_23/24,Calf injury,36
sebastian-schonlau_22/23,Ankle injury,9
sebastian-schonlau_21/22,Corona virus,4
sebastian-schonlau_19/20,Tendon tear,65
luca-kilian_23/24,Cruciate ligament injury,93
luca-kilian_23/24,Ill,8
luca-kilian_22/23,Torn muscle bundle,63
luca-kilian_22/23,Ankle injury,5
luca-kilian_20/21,Hamstring injury,49
luca-kilian_19/20,Thigh problems,38
luca-kilian_19/20,Corona virus,18
luca-kilian_19/20,Muscle injury,39
christian-strohdiek_21/22,Back problems,27
christian-strohdiek_19/20,Torn muscle fiber,14
uwe-hunemeier_21/22,unknown injury,2
uwe-hunemeier_20/21,Calf problems,23
uwe-hunemeier_20/21,Calf problems,14
uwe-hunemeier_19/20,Torn ankle ligaments,38
jan-luca-rumpf_23/24,Torn muscle fiber,22
jan-luca-rumpf_21/22,Cartilage damage,160
jamilu-collins_22/23,Cruciate ligament injury,288
jamilu-collins_19/20,Rest,6
mohamed-drager_23/24,Hip injury,3
mohamed-drager_23/24,Torn muscle fiber,56
mohamed-drager_22/23,unknown injury,8
mohamed-drager_21/22,Corona virus,4
mohamed-drager_20/21,Adductor pain,21
mohamed-drager_19/20,Calf problems,6
laurent-jans_23/24,Hamstring strain,8
laurent-jans_21/22,Tendon tear,59
klaus-gjasula_23/24,Pelvic contusion,14
klaus-gjasula_22/23,muscular problems,19
klaus-gjasula_22/23,Adductor pain,32
klaus-gjasula_22/23,Torn muscle bundle,111
klaus-gjasula_21/22,Corona virus,23
klaus-gjasula_20/21,Knee medial ligament tear,68
klaus-gjasula_19/20,Knee injury,8
sebastian-vasiliadis_23/24,Achilles tendon problems,69
sebastian-vasiliadis_21/22,Knee problems,10
sebastian-vasiliadis_21/22,Corona virus,14
sebastian-vasiliadis_21/22,Fitness,102
sebastian-vasiliadis_20/21,Syndesmotic ligament tear,66
sebastian-vasiliadis_20/21,Back problems,25
samuel-fridjonsson_23/24,Ill,10
samuel-fridjonsson_23/24,concussion,10
samuel-fridjonsson_21/22,Appendicitis,20
samuel-fridjonsson_21/22,Muscle injury,4
samuel-fridjonsson_21/22,Muscle injury,5
samuel-fridjonsson_20/21,Muscle injury,2
abdelhamid-sabiri_23/24,unknown injury,94
abdelhamid-sabiri_23/24,unknown injury,3
abdelhamid-sabiri_22/23,Hamstring injury,19
abdelhamid-sabiri_22/23,Fitness,7
abdelhamid-sabiri_22/23,Corona virus,7
abdelhamid-sabiri_22/23,unknown injury,9
abdelhamid-sabiri_20/21,flu,10
abdelhamid-sabiri_19/20,Back problems,16
cauly_22/23,unknown injury,22
cauly_21/22,Broken fibula,85
rifet-kapic_21/22,Muscle injury,56
marlon-ritter_23/24,influenza,6
marlon-ritter_22/23,Torn muscle fiber,11
marlon-ritter_22/23,Thigh problems,14
marlon-ritter_21/22,Corona virus,6
marlon-ritter_21/22,Muscle contusion,25
marlon-ritter_20/21,Calf problems,4
christopher-antwi-adjei_23/24,Ill,6
christopher-antwi-adjei_23/24,muscular problems,34
christopher-antwi-adjei_23/24,muscular problems,7
christopher-antwi-adjei_21/22,cold,3
christopher-antwi-adjei_21/22,Adductor pain,7
christopher-antwi-adjei_21/22,muscular problems,5
gerrit-holtmann_23/24,Back problems,2
gerrit-holtmann_23/24,unknown injury,20
gerrit-holtmann_23/24,unknown injury,3
gerrit-holtmann_23/24,unknown injury,17
gerrit-holtmann_22/23,Meniscus injury,21
gerrit-holtmann_22/23,Ill,3
gerrit-holtmann_22/23,Groin problems,3
gerrit-holtmann_22/23,Knee problems,7
gerrit-holtmann_21/22,muscular problems,4
gerrit-holtmann_21/22,Corona virus,14
gerrit-holtmann_21/22,cold,4
gerrit-holtmann_21/22,influenza,4
gerrit-holtmann_21/22,Groin surgery,14
kai-proger_23/24,stomach problems,3
kai-proger_22/23,Torn muscle fiber,14
ben-zolinski_23/24,Shingles,7
ben-zolinski_22/23,Fitness,12
ben-zolinski_22/23,Broken kneecap,103
ben-zolinski_21/22,Right hip flexor problems,33
ben-zolinski_21/22,Knee problems,11
ben-zolinski_20/21,Corona virus,14
ben-zolinski_20/21,cold,6
ben-zolinski_20/21,Hip problems,2
streli-mamba_21/22,infection,6
streli-mamba_20/21,Muscle injury,27
streli-mamba_19/20,Tendon tear,79
sven-michel_23/24,Muscle strain,21
